"book","chapter","verse","edition","text"
"Ev","5","13","2.06","() ἥψατο () (λέγων θέλω καθαρίσθητι καὶ εὐθέως ἡ λέπρα ἀπῆλθεν ἀπ᾽ αὐτοῦ)"
"Ev","5","14","2.06","ἀπελθὼν δεῖξον σεαυτὸν τῷ ἱερεῖ καὶ προσένεγκε (τὸ δῶρον) περὶ τοῦ καθαρισμοῦ σου καθὼς προσέταξεν Μωϋσῆς ἵνα ᾖ εἰς μαρτύριον τοῦτο ὑμῖν"
"Ev","5","17","2.06","()"
"Ev","5","18","2.06","() (ἄνθρωπον ὅς ἦν παραλελυμένος) ()"
"Ev","5","20","2.06","()"
"Ev","5","21","2.06","() τίς (δύναται) ἀφεῖναι ἁμαρτίας εἰ μὴ μόνος ὁ θεός"
"Ev","5","24","2.06","ἵνα δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ἀφιέναι ἁμαρτίας ἐπὶ τῆς γῆς () ἔγειρε καὶ ἆρον τὸν κράβαττόν σου ()"
"Ev","5","26","2.06","() (εἴδομεν παράδοξα σήμερον)"
"Ev","5","27","2.06","() τελώνην () (εἶπεν αὐτῷ ἀκολούθει μοι)"
"Ev","5","30","2.06","() μετὰ τῶν τελωνῶν (καὶ ἁμαρτωλῶν) ()"
"Ev","5","31","2.06","() οὐ χρείαν ἔχουσιν οἱ ὑγιαίνοντες ἰατροῦ ἀλλὰ οἱ κακῶς ἔχοντες"
"Ev","5","33","2.06","() οἱ μαθηταὶ Ἰωάννου νηστεύουσιν πυκνὰ καὶ δεήσεις ποιοῦνται () (οἱ δὲ σοὶ) ἐσθίουσιν καὶ πίνουσιν"
"Ev","5","34","2.06","μὴ (δύνανται νηστεύειν οἱ υἱοὶ) τοῦ νυμφῶνος (ἐφ᾽ ὅσον) μετ᾽ αὐτῶν ἐστιν ὁ νύμφιος"
"Ev","5","35","2.06","() ὅταν ἀπαρθῇ ἀπ᾽ αὐτῶν ὁ νύμφιος () νηστεύσουσιν ()"
"Ev","5","37","2.06","() ὁ οἶνος ()"
"Ev","5","36","2.06","() τὸ ἐπίβλημα () (ἐπίβλημα ῥάκους ἀγνάφου)"
"Ev","6","01","2.06","() ἐν σαββάτω () (ἐπείνασαν οἱ μαθηταί ἔτιλλον τοὺς στάχυας) ψώχοντες ταῖς χερσίν"
"Ev","6","02","2.06","() τῶν Φαρισαίων ()"
"Ev","6","03","2.06","() οὐδὲ τοῦτο ἀνέγνωτε τί ἐποίησε Δαυίδ ()"
"Ev","6","04","2.06","εἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ () τοὺς ἄρτους τῆς προθέσεως ()"
"Ev","6","05","2.06","() κύριός ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου και τοῦ σαββάτου"
"Ev","6","06","2.06","() χείρ () ξηρά"
"Ev","6","07","2.06","παρετηροῦντο () οἱ Φαρισαῖοι (εἰ ἐν τῷ σαββάτῳ θεραπεύει ἵνα εὕρωσιν κατηγορεῖν αὐτοῦ)"
"Ev","6","08","2.06","()"
"Ev","6","09","2.06","() ἔξεστιν (τοῖς σάββασιν) ἀγαθοποιῆσαι ἢ (μή); ψυχὴν σῶσαι ἢ ἀπολέσαι;"
"Ev","6","12","2.06","() (ἀνέβη) εἰς τὸ ὄρος () διανυκτερεύων ἐν τῇ προσευχῇ ()"
"Ev","6","13","2.06","() ἐκλεξάμενος () δώδεκα () ἀποστόλους ()"
"Ev","6","14","2.06","Σίμωνα () ὠνόμασεν Πέτρον ()"
"Ev","6","16","2.06","() Ἰούδαν (Ἰσκαριώτην []) ὃς ἐγένετο προδότης"
"Ev","6","17","2.06","() (κατέβη) ἐν αὐτοῖς () πλῆθος () ἀπὸ (πάσης τῆς Ἰουδαίας καὶ Ἰερουσαλὴμ καί) () Τύρου (καὶ Σιδῶνος) (καὶ τῆς περαίας)"
"Ev","6","19","2.06","καὶ πᾶς ὁ ὄχλος ἐζήτει ἅπτεσθαι αὐτοῦ ()"
"Ev","6","20","2.06","καὶ αὐτὸς ἐπάρας τοὺς ὀφθαλμοὺς αὐτοῦ () μακάριοι οἱ πτωχοί ὅτι αὐτῶν ἐστὶν ἡ βασιλεία τοῦ θεοῦ"
"Ev","6","21","2.06","μακάριοι οἱ πεινῶντες () ὅτι (χορτασθήσονται) μακάριοι οἱ κλαίοντες () ὅτι (γελάσουσιν)"
"Ev","6","22","2.06","μακάριοί ἐστε ὅταν (μισήσουσιν) ὑμᾶς οἱ ἄνθρωποι () καὶ (ὀνειδίσουσιν) καὶ (ἐκβαλούσιν) τὸ ὄνομα ὑμῶν ὡς πονηρὸν ἕνεκα τοῦ υἱοῦ τοῦ ἀνθρώπου"
"Ev","6","23","2.06","() κατὰ (ταῦτα []) ἐποίουν τοῖς προφήταις οἱ πατέρες αὐτῶν"
"Ev","6","24","2.06","(πλήν) οὐαὶ (ὑμῖν) τοῖς πλουσίοις ὅτι ἀπέχετε τὴν παράκλησιν ὑμῶν"
"Ev","6","25","2.06","οὐαὶ (ὑμῖν) οἱ ἐμπεπλησμένοι ὅτι πεινάσετε οὐαὶ (ὑμῖν) οἱ γελῶντες νῦν ὅτι πενθήσετε καὶ κλαύσετε"
"Ev","6","26","2.06","οὐαὶ (ὑμῖν) ὅταν ὑμᾶς καλῶς εἴπωσιν οἱ ἄνθρωποι κατὰ ταῦτα (γάρ) ἐποίουν (καὶ) τοῖς ψευδοπροφήταις οἱ πατέρες αὐτῶν"
"Ev","6","27","2.06","ἀλλὰ ὑμῖν λέγω τοῖς ἀκούουσιν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν ()"
"Ev","6","28","2.06","(εὐλογεῖτε τοὺς μισοῦντας ὑμᾶς καὶ) προσεύχεσθε περὶ τῶν ἐπηρεαζόντων ὑμᾶς"
"Ev","6","29","2.06","() (τὴν σιαγόνα) (πάρεχε) καὶ τὴν ἄλλην () (ἀπὸ τοῦ αἲροντός) (σου) τὸν χιτῶνά (ἂφες αὐτῷ καὶ) τὸ ἱμάτιον"
"Ev","6","30a","2.06","παντί () αἰτοῦντί σε δίδου ()"
"Ev","6","31","2.06","καὶ καθὼς ὑμῖν γίνεσθαι θέλετε παρὰ (τῶν) ἀνθρώπων (οὕτως καὶ ὑμεῖς ποιεῖτε αῦτοις)"
"Ev","6","34a","2.06","καὶ ἐὰν (δανίσητε) παρ᾽ ὧν ἐλπίζετε (ὑμεῖς) ἀπολαβεῖν ποία χάρις ἐστὶν ὑμῖν"
"Ev","6","35b","2.06","καὶ ἔσεσθε υἱοὶ (θεοῦ) ὅτι αὐτὸς χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς"
"Ev","6","36","2.06","γίνεσθε οἰκτίρμονες καθὼς ὁ πατὴρ ὑμῶν (ᾤκτειρεν ὑμᾶς)"
"Ev","6","37","2.06","μὴ κρίνετε ἵνα μὴ κριθῆτε μὴ καταδικάζετε ἵνα μὴ καταδικασθῆτε ἀπολύετε καὶ ἀπολυθήσεσθε"
"Ev","6","38","2.06","δίδοτε καὶ δοθήσεται ὑμῖν μέτρον καλόν πεπιεσμένον καὶ (σεσαλευμένον) ὑπερεκχυννόμενον δώσουσιν εἰς τὸν κόλπον ὑμῶν τῷ () αὐτῷ μέτρῳ ᾧ μετρεῖτε ἀντιμετρηθήσεται ὑμῖν"
"Ev","6","39","2.06","()"
"Ev","6","40","2.06","οὐκ ἔστιν μαθητὴς ὑπὲρ τὸν διδάσκαλον"
"Ev","6","41","2.06","()"
"Ev","6","42","2.06","()"
"Ev","6","43","2.06","(δένδρον καλόν) (ποιεῖν) (δένδρον σαπρόν)"
"Ev","6","45","2.06","(ὁ ἀγαθὸς ἄνθρωπος ἐκ τοῦ ἀγαθοῦ θησαυροῦ τῆς καρδίας αὐτοῦ προφέρει τὸ ἀγαθόν καὶ ὁ πονηρὸς ἐκ τοῦ πονηροῦ προφέρει τὸ πονηρόν)"
"Ev","6","46","2.06","τί (δέ) (με) καλεῖτε κύριε κύριε καὶ οὐ ποιεῖτε ἅ λέγω;"
"Ev","7","02","2.06","([ἑκατοντάρχου])"
"Ev","7","09","2.06","() λέγω ὑμῖν (τοσαύτην) πίστιν οὐδὲ ἐν τῷ Ἰσραὴλ εὗρον"
"Ev","7","12","2.06","()"
"Ev","7","14","2.06","()"
"Ev","7","15","2.06","()"
"Ev","7","16","2.06","() ἐδόξαζον τὸν θεόν () (ὅτι) μέγας προφήτης (ἐγήγερται) ἐν ἡμῖν καὶ (ὅτι) ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτου"
"Ev","7","18","2.06","()"
"Ev","7","19","2.06","() σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;"
"Ev","7","20","2.06","()"
"Ev","7","22","2.06","() (τυφλοὶ ἀναβλέπουσιν χωλοὶ περιπατοῦσιν) () (νεκροὶ ἐγείρονται)"
"Ev","7","23","2.06","() μακάριός (ἐστιν) ὅς (οὐ) μὴ σκανδαλισθῇ ἐν ἐμοί"
"Ev","7","24","2.06","() περὶ Ἰωάννου τί ἐξήλθατε θεάσασθαι εἰς τὴν ἔρημον; ()"
"Ev","7","26","2.06","() προφήτην; ναί () καὶ περισσότερον"
"Ev","7","27","2.06","(οὗτος) ἐστι περὶ οὗ γέγραπται ἰδοὺ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου ὅς κατασκευάσει τὴν ὁδόν σου ([])"
"Ev","7","28","2.06","() μείζων (ἐν γεννητοῖς) γυναικῶν Ἰωάννου (οὐδείς ἐστίν) (ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τοῦ θεοῦ μείζων αὐτοῦ ἐστιν)"
"Ev","7","36","2.06","() καὶ εἰσελθὼν εἰς τὸν οἶκον τοῦ Φαρισαίου κατεκλίθη"
"Ev","7","37","2.06","() γυνή () ἁμαρτωλός ()"
"Ev","7","38","2.06","() στᾶσα ὀπίσω παρὰ τοὺς πόδας () τοῖς δάκρυσι ἔβρεξε () ταῖς θριξὶν () ἐξέμασσεν () κατεφίλει τοὺς πόδας () ἤλειφεν ()"
"Ev","7","44","2.06","() ἔβρεξεν τοὺς πόδας μου ()"
"Ev","7","45","2.06","() καταφιλοῦσα ()"
"Ev","7","46","2.06","() ἤλειψε ()"
"Ev","7","47","2.06","()"
"Ev","7","48","2.06","()"
"Ev","7","50","2.06","() ἡ πίστις σου σέσωκέν σε ()"
"Ev","8","02","2.06","() γυναῖκες ()"
"Ev","8","03","2.06","() γυνή () ἐπιτρόπου Ἡρώδου () αἵτινες (καὶ) διηκόνουν (αὐτῷ) ἀπὸ τῶν ὑπαρχόντων αὐταῖς"
"Ev","8","04","2.06","() διὰ παραβολῆς"
"Ev","8","08","2.06","() (ὁ ἔχων ὦτα ἀκουέτω)"
"Ev","8","16","2.06","(οὐδείς) () λύχνον () καλύπτει ()"
"Ev","8","17","2.06","() κρυπτόν () φανερὸν (γενήσεται) ()"
"Ev","8","18","2.06","βλέπετε () πῶς ἀκούετε ὅς () ἂν ἔχῃ δοθήσεται αὐτῷ (καί) ὃς ἂν μὴ ἔχῃ καὶ ὃ δοκεῖ ἔχειν ἀρθήσεται ἀπ᾽ αὐτοῦ"
"Ev","8","20","2.06","ἀπηγγέλω () αὐτῷ ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου ἔξω ἐστήκασιν ἰδεῖν θέλοντές σε"
"Ev","8","21","2.06","τίς (μοι) μήτηρ καὶ τίνες (μοι) ἀδελφοί εἰ μὴ οἱ τοὺς λόγους μου ἀκούοντες καὶ ποιοῦντες αὐτούς"
"Ev","8","22","2.06","() διέλθωμεν εἰς τὸ πέραν ()"
"Ev","8","23","2.06","πλεόντων (δέ) αὐτῶν ἀφύπνωσεν () (λαῖλαψ ἀνέμου εἰς τὴν λίμνην) ()"
"Ev","8","24","2.06","() ὁ δὲ (ἐγερθεὶς) ἐπετίμησε τῷ ἀνέμῳ καὶ (τῇ θαλάσσῃ) ()"
"Ev","8","25","2.06","() τίς δὲ οὗτός ἐστιν (ὅς) (καί) τοῖς ἀνέμοις (καὶ τῇ θαλάσσῃ) ἐπιτάσσει;"
"Ev","8","27","2.06","() ἀνήρ () δαιμόνια ()"
"Ev","8","28","2.06","() Ἰησοῦ υἱὲ τοῦ θεοῦ () μή με βασανίσῃς"
"Ev","8","30","2.06","() τί σοί ἐστὶν ὄνομα; ὁ δὲ εἶπε λεγεών () δαιμόνια πολλά ()"
"Ev","8","31","2.06","() παρεκάλουν () εἰς τὴν ἄβυσσον ()"
"Ev","8","32","2.06","() (ἐπέτρεψεν αὐτοῖς)"
"Ev","8","42b","2.06","() συνέπνιγον αὐτόν οἱ ὄχλοι"
"Ev","8","43","2.06","() γυνὴ (τις) (οὖσα ἐν ῥύσει αἵματος) ()"
"Ev","8","44","2.06","() ἥψατο () τοῦ ἱματίου αὐτοῦ () (ἔστη ἡ ῥύσις τοῦ αἵματος αὐτῆς)"
"Ev","8","45","2.06","καὶ εἶπεν ὁ (κύριος) τίς μου ἥψατο (οἱ μαθηταί) (ἐπιστάτα οἱ ὄχλοι συνέχουσίν σε καὶ ἀποθλίβουσιν;)"
"Ev","8","46","2.06","() ἥψατό μού τις (καὶ) γὰρ ἔγνων δύναμιν ἐξελθοῦσαν ἀπ᾿ ἐμοῦ"
"Ev","8","48","2.06","() ἡ πίστις σου σέσωκέν σε ()"
"Ev","9","01","2.06","(συγκαλεσάμενος δὲ τοὺς δώδεκα ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια καὶ νόσους θεραπεύειν)"
"Ev","9","02","2.06","καὶ ἀπέστειλεν αὐτοὺς κηρύσσειν τὴν βασιλείαν τοῦ θεοῦ καὶ ἰᾶσθαι"
"Ev","9","03","2.06","()"
"Ev","9","05","2.06","μὴ (δέξωνται) (ὑμᾶς) () τὸν κονιορτὸν ἀπὸ τῶν ποδῶν (ὑμῶν) (ἀποτινάξατε) εἰς μαρτύριον ()"
"Ev","9","06","2.06","ἐξερχόμενοι δὲ διήρχοντο (κατὰ πόλεις καὶ κώμας) εὐαγγελιζόμενοι καὶ θεραπεύοντες πανταχοῦ"
"Ev","9","07","2.06","() Ἡρῴδης () ὑπό τινων (ὅτι) Ἰωάννης (ἠγέρθη ἐκ νεκρῶν)"
"Ev","9","08","2.06","ὑπό τινων () Ἠλίας () ἄλλων () (ὅτι) προφήτης εἷς τῶν ἀρχαίων (ἀνέστη)"
"Ev","9","12","2.06","() ἐν ἐρήμω ()"
"Ev","9","13","2.06","() ἄρτοι () καὶ ἰχθύες ()"
"Ev","9","14","2.06","() ἄνδρες πεντακισχίλιοι ()"
"Ev","9","16","2.06","() ἀναβλέψας εἰς τὸν οὐρανὸν εὐλόγησεν ἐπ᾽ αὐτούς ()"
"Ev","9","17","2.06","() τὸ περισσεῦσαν ()"
"Ev","9","18","2.06","() (τίνα με λέγουσιν οἱ ἄνθρωποι τὸν υἱὸν τοῦ ἀνθρώπου;)"
"Ev","9","19","2.06","(οἱ δὲ ἀποκριθέντες εἰπαν) Ἰωάννην τὸν βαπτιστήν ἄλλοι δὲ Ἠλίαν ἄλλοι δὲ ὅτι προφήτης τις τῶν ἀρχαίων ἀνέστη"
"Ev","9","20","2.06","(ὑμεῖς δὲ τίνα) (); ἀποκριθεὶς (δὲ) Πέτρος (εἶπε) σὺ εἶ ὁ Χριστός"
"Ev","9","21","2.06","() παρήγγειλεν μηδενὶ λέγειν τοῦτο"
"Ev","9","22","2.06","() δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ἀρχιερέων καὶ ἀποκτανθῆναι καὶ μετὰ τρεῖς ἡμέρας ἐγερθῆναι"
"Ev","9","24","2.06","ὃς (γὰρ ἂν) θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν (καὶ ὅς) ἀπολέσῃ (αὐτὴν) ἕνεκεν ἐμοῦ () σώσει αὐτήν"
"Ev","9","26","2.06","ὃς (γὰρ) ἂν ἐπαισχυνθῇ με (κἀγὼ ἐπαισχυνθήσομαι αὐτόν)"
"Ev","9","28","2.06","() (παραλαβὼν Πετρόν καὶ Ἰωάννην καὶ Ἰάκωβον ἀνέβη) εἰς τὸ ὄρος ()"
"Ev","9","29","2.06","() καὶ ὁ ἱματισμὸς αὐτοῦ (λευκός) ἐξαστράπτων"
"Ev","9","30","2.06","καὶ ἰδοὺ δύο ἄνδρες συνελάλουν αὐτῷ () Μωϋσῆς καὶ Ἠλίας"
"Ev","9","31a","2.06","() (ὀφθέντες) ἐν δόξη"
"Ev","9","32","2.06","() εἶδον τὴν δόξαν αὐτοῦ () συνεστῶτας αὐτῷ"
"Ev","9","33","2.06","() (ἐν τῷ διαχωρίζεσθαι) () ὁ Πέτρος () καλόν ἐστιν ὧδε ἡμᾶς εἶναι καὶ ποιήσωμεν ὧδε τρεῖς σκηνὰς μίαν σοί καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν μή εἰδὼς ὃ λέγει"
"Ev","9","34","2.06","() νεφέλη () (ἐπεσκίαζεν αὐτούς) ()"
"Ev","9","35","2.06","() φωνὴ (ἐγένετο) ἐκ τῆς νεφέλης οὗτός (λέγουσα) ἐστιν ὁ υἱός μου ὁ ἀγαπητός αὐτοῦ ἀκούετε"
"Ev","9","40","2.06","() ἐδεήθην τῶν μαθητῶν σου () (οὐκ ἠδυνήθησαν ἐκβαλεῖν αὐτό)"
"Ev","9","41","2.06","() πρὸς αὐτούς ὦ γενεὰ ἄπιστος ἕως πότε ἔσομαι πρὸς ὑμᾶς; ἕως πότε ἀνέξομαι ὑμῶν ();"
"Ev","9","44","2.06","() ὁ γὰρ υἱὸς τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων"
"Ev","9","46","2.06","() μείζων ()"
"Ev","9","47","2.06","()"
"Ev","9","48","2.06","() παιδίον ()"
"Ev","9","54","2.06","()"
"Ev","9","55","2.06","()"
"Ev","9","57","2.06","() ἀκολουθήσω σοι ὅπου ἂν ἀπέρχῃ"
"Ev","9","58","2.06","()"
"Ev","9","59","2.06","() θάψαι τὸν πατέρα μου"
"Ev","9","60","2.06","ἄφες τοὺς νεκροὺς θάψαι τοὺς νεκρούς ἑαυτῶν σὺ δὲ (ἄπελθε καὶ) διάγγελε τὴν βασιλείαν τοῦ θεοῦ"
"Ev","9","61","2.06","() ἀποτάξασθαι (τοῖς εἰς τὸν οἶκόν μου)"
"Ev","9","62","2.06","() βλέπων εἰς τὰ ὀπίσω ()"
"Ev","10","01","2.06","() (ἀνέδειξεν) () ἑτέρους ἑβδομήκοντα () ἀπέστειλεν () εἰς () πόλιν ()"
"Ev","10","04","2.06","() (μήδε ῥαβδον μὴ) ὑποδήματα () μηδένα κατὰ τὴν ὁδὸν ἀσπάσησθε"
"Ev","10","05","2.06","εἰς ἥν () ἂν εἰσέλθητε οἰκίαν () λέγετε εἰρήνη (τῷ οἴκῳ τούτῳ)"
"Ev","10","07","2.06","() ἄξιος (γάρ) ὁ ἐργάτης τοῦ μισθοῦ αὐτοῦ ()"
"Ev","10","08","2.06","() δέχωνται ()"
"Ev","10","09","2.06","() (λέγετε αὐτοῖς) ἡ βασιλεία τοῦ θεοῦ () ἤγγικεν"
"Ev","10","10","2.06","μὴ δέχωνται ὑμᾶς () (εἴπατε)"
"Ev","10","11","2.06","() τὸν κονιορτόν () (ἀπομασσόμεθα) () πλήν () γινώσκετε (ὅτι) ἤγγικεν ἡ βασιλεία τοῦ θεοῦ"
"Ev","10","16","2.06","() ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ ()"
"Ev","10","19","2.06","() (δίδωμι []) () τὴν ἐξουσίαν τοῦ πατεῖν ἐπάνω () ὄφεων καὶ σκορπίων ()"
"Ev","10","21","2.06","() εὐχαριστῶ σοι καὶ ἐξομολογοῦμαι κύριε τοῦ οὐρανοῦ ὅτι ἅτινα ἦν κρυπτὰ σοφοῖς καὶ συνετοῖς ἀπεκάλυψας νηπίοις ναὶ ὁ πατήρ ()"
"Ev","10","22","2.06","πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός () οὐδεὶς γινώσκει τίς ἐστιν ὁ πατήρ εἰ μὴ ὁ υἱός καὶ τίς ἐστιν ὁ υἱός εἰ μὴ ὁ πατὴρ καὶ ᾧ ἐὰν () ὁ υἱὸς ἀποκαλύψῃ"
"Ev","10","23","2.06","() μακάριοι οἱ ὀφθαλμοὶ οἱ βλέποντες ἃ βλέπετε"
"Ev","10","24","2.06","λέγω γὰρ ὑμῖν ὅτι (προφῆται οὐκ εἴδαν ἃ ὑμεις βλέπετε)"
"Ev","10","25","2.06","() νομικός () (τις ἐκπειράζων αὐτόν) () τί ποιήσας ζωὴν κληρονομήσω;"
"Ev","10","26","2.06","() εἶπεν () ἐν τῷ νόμῳ τί γέγραπται; ()"
"Ev","10","27","2.06","() ἀγαπήσεις κύριον τὸν θεόν σου (ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς σου καὶ) () (ὅλης τὴς ἰσχύος) ()"
"Ev","10","28","2.06","() ὀρθῶς (εἶπες) τοῦτο ποίει καὶ ζήσῃ"
"Ev","11","01","2.06","() ἐν τῷ εἶναι () ἐν τόπῳ τινὶ προσευχόμενον () (εἶπέν) τις τῶν μαθητῶν (πρὸς αὐτόν) κύριε δίδαξον ἡμᾶς προσεύχεσθαι καθὼς (καὶ) Ἰωάννης ἐδίδαξεν τοὺς μαθητὰς αὐτοῦ"
"Ev","11","02","2.06","πάτερ () τὸ ἅγιον πνεῦμα () ἐλθέτω ἡ βασιλεία σου"
"Ev","11","03","2.06","τὸν ἄρτον σου τὸν ἐπιούσιον δίδου ἡμῖν τὸ καθ᾽ ἡμέραν"
"Ev","11","04","2.06","() ἄφες ἡμῖν τὰς ἁμαρτίας () (μὴ ἄφες ἡμᾶς εἰσενεχθῆναι) εἰς πειρασμόν"
"Ev","11","05","2.06","(καὶ εἶπεν) () τίς ἐξ ὑμῶν ἕξει φίλον καὶ πορεύσεται πρὸς αὐτὸν μεσονυκτίου (καὶ εἴπῃ αὐτῷ φίλε χρῆσόν μοι) τρεῖς ἄρτους;"
"Ev","11","07","2.06","() (καὶ τὰ παιδία μου μετ᾽ ἐμοῦ εἰς τὴν κοίτην εἰσίν) ()"
"Ev","11","08","2.06","() (εἰ καὶ οὐ δώσει αὐτῷ ἀναστὰς διὰ τὸ εἶναι φίλον αὐτοῦ διά γε τὴν ἀναίδειαν αὐτοῦ) ()"
"Ev","11","09","2.06","() αἰτεῖτε καὶ δοθήσεται () ζητεῖτε καὶ (εὑρήσετε) κρούετε καὶ ἀνοιγήσεται ()"
"Ev","11","11","2.06","τίνα (γὰρ) ἐξ ὑμῶν τὸν πατέρα υἱὸς αἰτήσει ἰχθύν καὶ ἀντὶ ἰχθύος ὄφιν ἐπιδώσει αὐτῷ"
"Ev","11","12","2.06","ἢ (καὶ αἰτήση) ᾠόν (μὴ ἐπιδώσει αὐτῷ) σκορπίον;"
"Ev","11","13","2.06","εἰ οὖν ὑμεῖς πονηροί () οἴδατε δόματα ἀγαθὰ (διδόναι τοῖς τέκνοις ὑμῶν) πόσῳ μᾶλλον ὁ πατήρ () δώσει πνεῦμα ἅγιον ()"
"Ev","11","14","2.06","() δαιμόνιον () κωφόν ()"
"Ev","11","15","2.06","() ἐν βεελζεβούλ () ἐκβάλλει τὰ δαιμόνια"
"Ev","11","18","2.06","(εἰ δὲ καὶ ὁ σατανᾶς ἐφ᾽ ἑαυτὸν διεμερίσθη) ()"
"Ev","11","19","2.06","εἰ (δέ) ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβαλλουσιν; ()"
"Ev","11","20","2.06","εἰ δ᾽ (ἐγὼ) ἐν δακτύλῳ θεοῦ ἐκβάλλω τὰ δαιμόνια ἄρα (ἤγγικεν) ἐφ᾽ ὑμᾶς ἡ βασιλεία τοῦ θεου"
"Ev","11","21","2.06","() ὁ ἰσχυρὸς καθωπλισμένος ()"
"Ev","11","22","2.06","() ἰσχυρότερος () (νικήσῃ []) ()"
"Ev","11","27","2.06","() (ἐπάρασα) () (φωνὴν) γυνὴ ἐκ τοῦ ὄχλου () μακαρία ἡ  κοιλία ἡ βαστάσασά σε καὶ μαστοὶ οὕς ἐθήλασας"
"Ev","11","28","2.06","() μενοῦν () μακάριοι οἱ ἀκούοντες τὸν λόγον τοῦ θεοῦ καὶ (ποιοῦντες) ()"
"Ev","11","29","2.06","() ἡ γενεὰ αὕτη () σημεῖον οὐ δοθήσεται αὐτῇ ()"
"Ev","11","33","2.06","() λύχνον () (εἰς κρύπτην) () ἐπὶ τὴν λυχνίαν () (ἵνα πᾶσι λάμπῃ) ()"
