"book","chapter","verse","edition","text" 
"Ev","5","10","2.06","() (υἱός@nampc) Ζεβεδαῖος@ngmsp () (ὁ@ddms Σίμων@ndmsp) () (λέγω@viaa3s πρός@pa ὁ@dams Σίμων@namsp) () μή@x φοβέω@vdpm2s ἀπό@pg ὁ@dgms νῦν@b (γάρ@cc) ἄνθρωπος@nampc εἰμί@vifm2s ζωγρέω@vppanms" 
"Ev","5","11","2.06","() πλοῖον@nanpc () ἀφίημι@vpaanmp () ἀκολουθέω@viaa3p αὐτός@rpdms" 
"Ev","5","12","2.06","() (λέπρα@ngfsc) ()" 
"Ev","5","13","2.06","() ἅπτω@viam3s () (λέγω@vppanms θέλω@vipa1s καθαρίζω@vdap2s καί@cc εὐθέως@b ὁ@dnfs λέπρα@nnfsc ἀπέρχομαι@viaa3s ἀπό@pg αὐτός@rpgms)" 
"Ev","5","14","2.06","ἀπέρχομαι@vpaanms δείκνυμι@vdaa2s σεαυτοῦ@rxams ὁ@ddms ἱερεύς@ndmsc καί@cc προσφέρω@vdaa2s (ὁ@dans δῶρον@nansc) περί@pg ὁ@dgms καθαρισμός@ngmsc σύ@rpg-s καθώς@cs προστάσσω@viaa3s Μωϋσῆς@nnmsp ἵνα@cs εἰμί@vspa3s εἰς@pa μαρτύριον@nansc οὗτος@rdans σύ@rpd-p" 
"Ev","5","17","2.06","()" 
"Ev","5","18","2.06","() (ἄνθρωπος@namsc ὅς@rrnms εἰμί@viia3s παραλύω@vpxpnms) ()" 
"Ev","5","20","2.06","()" 
"Ev","5","21","2.06","() τίς@rqnms (δύναμαι@vipm3s) ἀφίημι@vnaa ἁμαρτία@nafpc εἰ@cs μή@x μόνος@annmsn ὁ@dnms θεός@nnmsc" 
"Ev","5","24","2.06","ἵνα@cs δέ@cc οἶδα@vsxa2p ὅτι@cs ἐξουσία@nafsc ἔχω@vipa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ἀφίημι@vnpa ἁμαρτία@nafpc ἐπί@pg ὁ@dgfs γῆ@ngfsc () ἐγείρω@vdpa2s καί@cc αἴρω@vdaa2s ὁ@dams κράβαττος@namsc σύ@rpg-s ()" 
"Ev","5","26","2.06","() (ὁράω@viaa1p παράδοξος@ananpn σήμερον@b)" 
"Ev","5","27","2.06","() τελώνης@namsc () (λέγω@viaa3s αὐτός@rpdms ἀκολουθέω@vdpa2s ἐγώ@rpd-s)" 
"Ev","5","30","2.06","() μετά@pg ὁ@dgmp τελώνης@ngmpc (καί@cc ἁμαρτωλός@angmpn) ()" 
"Ev","5","31","2.06","() οὐ@b χρεία@nafsc ἔχω@vipa3p ὁ@dnmp ὑγιαίνω@vppanmp ἰατρός@ngmsc ἀλλά@cc ὁ@dnmp κακῶς@b ἔχω@vppanmp" 
"Ev","5","33","2.06","() ὁ@dnmp μαθητής@nnmpc Ἰωάννης@ngmsp νηστεύω@vipa3p πυκνός@b καί@cc δέησις@nafpc ποιέω@vipm3p () (ὁ@dnmp δέ@cc σός@asnmpn) ἐσθίω@vipa3p καί@cc πίνω@vipa3p" 
"Ev","5","34","2.06","μή@x (δύναμαι@vipm3p νηστεύω@vnpa ὁ@dnmp υἱός@nnmpc) ὁ@dgms νυμφών@ngmsc (ἐπί@pa ὅσος@rrans) μετά@pg αὐτός@rpgmp εἰμί@vipa3s ὁ@dnms νυμφίος@nnmsc" 
"Ev","5","35","2.06","() ὅταν@cs ἀπαίρω@vsap3s ἀπό@pg αὐτός@rpgmp ὁ@dnms νυμφίος@nnmsc () νηστεύω@vifa3p ()" 
"Ev","5","37","2.06","() ὁ@dnms οἶνος@nnmsc ()" 
"Ev","5","36","2.06","() ὁ@dnns ἐπίβλημα@nnnsc () (ἐπίβλημα@nansc ῥάκος@ngnsc ἄγναφος@angnsn)" 
"Ev","6","01","2.06","() ἐν@pd σάββατον@ndnsc () (πεινάω@viaa3p ὁ@dnmp μαθητής@nnmpc τίλλω@viia3p ὁ@damp στάχυς@nampc) ψώχω@vppanmp ὁ@ddfp χείρ@ndfpc" 
"Ev","6","02","2.06","() ὁ@dgmp Φαρισαῖος@ngmpp ()" 
"Ev","6","03","2.06","() οὐδέ@b οὗτος@rdans ἀναγινώσκω@viaa2p τίς@rqans ποιέω@viaa3s Δαυίδ@nnmsp ()" 
"Ev","6","04","2.06","εἰσέρχομαι@viaa3s εἰς@pa ὁ@dams οἶκος@namsc ὁ@dgms θεός@ngmsc () ὁ@damp ἄρτος@nampc ὁ@dgfs πρόθεσις@ngfsc ()" 
"Ev","6","05","2.06","() κύριος@nnmsc εἰμί@vipa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc καί@cc ὁ@dgns σάββατον@ngnsc" 
"Ev","6","06","2.06","() χείρ@nnfsc () ξηρός@annfsn" 
"Ev","6","07","2.06","παρατηρέω@viim3p () ὁ@dnmp Φαρισαῖος@nnmpp (εἰ@x ἐν@pd ὁ@ddns σάββατον@ndnsc θεραπεύω@vipa3s ἵνα@cs εὑρίσκω@vsaa3p κατηγορέω@vnpa αὐτός@rpgms)" 
"Ev","6","08","2.06","()" 
"Ev","6","09","2.06","() ἔξειμι@vipa3s (ὁ@ddnp σάββατον@ndnpc) ἀγαθοποιέω@vnaa ἤ@cc (μή@x) ψυχή@nafsc σῴζω@vnaa ἤ@cc ἀπόλλυμι@vnaa" 
"Ev","6","12","2.06","() (ἀναβαίνω@viaa3s) εἰς@pa ὁ@dans ὄρος@nansc () διανυκτερεύω@vppanms ἐν@pd ὁ@ddfs προσευχή@ndfsc ()" 
"Ev","6","13","2.06","() ἐκλέγω@vpamnms () δώδεκα@ac---n () ἀπόστολος@nampc ()" 
"Ev","6","14","2.06","Σίμων@namsp () ὀνομάζω@viaa3s Πέτρος@namsp ()" 
"Ev","6","16","2.06","() Ἰούδας@namsp (Ἰσκαριώθ@namsp []) ὅς@rrnms γίνομαι@viam3s προδότης@nnmsc" 
"Ev","6","17","2.06","() (καταβαίνω@viaa3s) ἐν@pd αὐτός@rpdmp () πλῆθος@nnnsc () ἀπό@pg (πᾶς@aigfsn ὁ@dgfs Ἰουδαία@ngfsp καί@cc Ἰερουσαλήμ@ngfsp καί@cc) () Τύρος@ngfsp (καί@cc Σιδών@ngfsp) (καί@cc ὁ@dgfs περαῖος@angfsn)" 
"Ev","6","19","2.06","καί@cc πᾶς@ainmsn ὁ@dnms ὄχλος@nnmsc ζητέω@viia3s ἅπτω@vnpm αὐτός@rpgms ()" 
"Ev","6","20","2.06","καί@cc αὐτός@rtnms ἐπαίρω@vpaanms ὁ@damp ὀφθαλμός@nampc αὐτός@rpgms () μακάριος@annmpn ὁ@dnmp πτωχός@annmpn ὅτι@cs αὐτός@rpgmp εἰμί@vipa3s ὁ@dnfs βασιλεία@nnfsc ὁ@dgms θεός@ngmsc" 
"Ev","6","21","2.06","μακάριος@annmpn ὁ@dnmp πεινάω@vppanmp () ὅτι@cs (χορτάζω@vifp3p) μακάριος@annmpn ὁ@dnmp κλαίω@vppanmp () ὅτι@cs (γελάω@vifa3p)" 
"Ev","6","22","2.06","μακάριος@annmpn εἰμί@vipa2p ὅταν@cs (μισέω@vifa3p) σύ@rpa-p ὁ@dnmp ἄνθρωπος@nnmpc () καί@cc (ὀνειδίζω@vifa3p) καί@cc (ἐκβάλλω@vifa3p) ὁ@dans ὄνομα@nansc σύ@rpg-p ὡς@cs πονηρός@anansn ἕνεκα@pg ὁ@dgms υἱός@ngmsc ὁ@dgms ἄνθρωπος@ngmsc" 
"Ev","6","23","2.06","() κατά@pa (οὗτος@rdanp []) ποιέω@viia3p ὁ@ddmp προφήτης@ndmpc ὁ@dnmp πατήρ@nnmpc αὐτός@rpgmp" 
"Ev","6","24","2.06","(πλήν@cc) οὐαί@i (σύ@rpd-p) ὁ@ddmp πλούσιος@andmpn ὅτι@cs ἀπέχω@vipa2p ὁ@dafs παράκλησις@nafsc σύ@rpg-p" 
"Ev","6","25","2.06","οὐαί@i (σύ@rpd-p) ὁ@dnmp ἐμπίπλημι@vpxpnmp ὅτι@cs πεινάω@vifa2p οὐαί@i (σύ@rpd-p) ὁ@dnmp γελάω@vppanmp νῦν@b ὅτι@cs πενθέω@vifa2p καί@cc κλαίω@vifa2p" 
"Ev","6","26","2.06","οὐαί@i (σύ@rpd-p) ὅταν@cs σύ@rpa-p καλῶς@b λέγω@vsaa3p ὁ@dnmp ἄνθρωπος@nnmpc κατά@pa οὗτος@rdanp (γάρ@cc) ποιέω@viia3p (καί@cc) ὁ@ddmp ψευδοπροφήτης@ndmpc ὁ@dnmp πατήρ@nnmpc αὐτός@rpgmp" 
"Ev","6","27","2.06","ἀλλά@cc σύ@rpd-p λέγω@vipa1s ὁ@ddmp ἀκούω@vppadmp ἀγαπάω@vdpa2p ὁ@damp ἐχθρός@anampn σύ@rpg-p ()" 
"Ev","6","28","2.06","(εὐλογέω@vdpa2p ὁ@damp μισέω@vppaamp σύ@rpa-p καί@cc) προσεύχομαι@vdpm2p περί@pg ὁ@dgmp ἐπηρεάζω@vppagmp σύ@rpa-p" 
"Ev","6","29","2.06","() (ὁ@dafs σιαγών@nafsc) (παρέχω@vdpa2s) καί@b ὁ@dafs ἄλλος@aiafsn () (ἀπό@pg ὁ@dgms αἴρω@vppagms) (σύ@rpg-s) ὁ@dams χιτών@namsc (ἀφίημι@vdaa2s αὐτός@rpdms καί@b) ὁ@dans ἱμάτιον@nansc" 
"Ev","6","30a","2.06","πᾶς@aidmsn () αἰτέω@vppadms σύ@rpa-s δίδωμι@vdpa2s ()" 
"Ev","6","31","2.06","καί@cc καθώς@cs σύ@rpd-p γίνομαι@vnpm θέλω@vipa2p παρά@pd (ὁ@dgmp) ἄνθρωπος@ngmpc (οὕτω@b καί@cc σύ@rpn-p ποιέω@vdpa2p αὐτός@rpdmp)" 
"Ev","6","34a","2.06","καί@cc ἐάν@cs (δανίζω@vsaa2p) παρά@pg ὅς@rrgmp ἐλπίζω@vipa2p (σύ@rpn-p) ἀπολαμβάνω@vnaa ποῖος@aqnfsn χάρις@nnfsc εἰμί@vipa3s σύ@rpd-p" 
"Ev","6","35b","2.06","καί@cc εἰμί@vifm2p υἱός@nnmpc (θεός@ngmsc) ὅτι@cs αὐτός@rtnms χρηστός@annmsn εἰμί@vipa3s ἐπί@pa ὁ@damp ἀχάριστος@anampn καί@cc πονηρός@anampn" 
"Ev","6","36","2.06","γίνομαι@vdpm2p οἰκτίρμων@annmpn καθώς@cs ὁ@dnms πατήρ@nnmsc σύ@rpg-p (οἰκτίρμων@viaa3s σύ@rpa-p)" 
"Ev","6","37","2.06","μή@x κρίνω@vdpa2p ἵνα@cs μή@x κρίνω@vsap2p μή@x καταδικάζω@vdpa2p ἵνα@cs μή@x καταδικάζω@vsap2p ἀπολύω@vdpa2p καί@cc ἀπολύω@vifp2p" 
"Ev","6","38","2.06","δίδωμι@vdpa2p καί@cc δίδωμι@vifp3s σύ@rpd-p μέτρον@nansc καλός@anansn πιέζω@vpxpans καί@cc (σαλεύω@vpxpans) ὑπερεκχύννω@vpppans δίδωμι@vifa3p εἰς@pa ὁ@dams κόλπος@namsc σύ@rpg-p ὁ@ddms () αὐτός@atdmsn μέτρον@ndnsc ὅς@rrdns μετρέω@vipa2p ἀντιμετρέω@vifp3s σύ@rpd-p" 
"Ev","6","39","2.06","()" 
"Ev","6","40","2.06","οὐ@b εἰμί@vipa3s μαθητής@nnmsc ὑπέρ@pa ὁ@dams διδάσκαλος@namsc" 
"Ev","6","41","2.06","()" 
"Ev","6","42","2.06","()" 
"Ev","6","43","2.06","(δένδρον@nnnsc καλός@annnsn) (ποιέω@vnpa) (δένδρον@nnnsc σαπρός@annnsn)" 
"Ev","6","45","2.06","(ὁ@dnms ἀγαθός@annmsn ἄνθρωπος@nnmsc ἐκ@pg ὁ@dgms ἀγαθός@angmsn θησαυρός@ngmsc ὁ@dgfs καρδία@ngfsc αὐτός@rpgms προφέρω@vipa3s ὁ@dans ἀγαθός@anansn καί@cc ὁ@dnms πονηρός@annmsn ἐκ@pg ὁ@dgms πονηρός@angmsn προφέρω@vipa3s ὁ@dans πονηρός@anansn)" 
"Ev","6","46","2.06","τίς@rqans (δέ@cc) (ἐγώ@rpa-s) καλέω@vipa2p κύριος@nvmsc κύριος@nvmsc καί@cc οὐ@b ποιέω@vipa2p ὅς@rranp λέγω@vipa1s" 
"Ev","7","02","2.06","([ἑκατοντάρχης@ngmsc])" 
"Ev","7","09","2.06","() λέγω@vipa1s σύ@rpd-p (τοσοῦτος@adafsn) πίστις@nafsc οὐδέ@b ἐν@pd ὁ@ddms Ἰσραήλ@ndmsp εὑρίσκω@viaa1s" 
"Ev","7","12","2.06","()" 
"Ev","7","14","2.06","()" 
"Ev","7","15","2.06","()" 
"Ev","7","16","2.06","() δοξάζω@viia3p ὁ@dams θεός@namsc () (ὅτι@cs) μέγας@annmsn προφήτης@nnmsc (ἐγείρω@vixp3s) ἐν@pd ἐγώ@rpd-p καί@cc (ὅτι@cs) ἐπισκέπτομαι@viam3s ὁ@dnms θεός@nnmsc ὁ@dams λαός@namsc αὐτός@rpgms" 
"Ev","7","18","2.06","()" 
"Ev","7","19","2.06","() σύ@rpn-s εἰμί@vipa2s ὁ@dnms ἔρχομαι@vppmnms ἤ@cc ἄλλος@aiamsn προσδοκάω@vipa1p" 
"Ev","7","20","2.06","()" 
"Ev","7","22","2.06","() (τυφλός@annmpn ἀναβλέπω@vipa3p χωλός@annmpn περιπατέω@vipa3p) () (νεκρός@annmpn ἐγείρω@vipp3p)" 
"Ev","7","23","2.06","() μακάριος@annmsn (εἰμί@vipa3s) ὅς@rrnms (οὐ@b) μή@x σκανδαλίζω@vsap3s ἐν@pd ἐγώ@rpd-s" 
"Ev","7","24","2.06","() περί@pg Ἰωάννης@ngmsp τίς@rqans ἐξέρχομαι@viaa2p θεάομαι@vnam εἰς@pa ὁ@dafs ἔρημος@nafsc ()" 
"Ev","7","26","2.06","() προφήτης@namsc ναί@x () καί@cc περισσός@anamsc" 
"Ev","7","27","2.06","(οὗτος@rdnms) εἰμί@vipa3s περί@pg ὅς@rrgms γράφω@vixp3s ἰδού@i ἀποστέλλω@vipa1s ὁ@dams ἄγγελος@namsc ἐγώ@rpg-s πρό@pg πρόσωπον@ngnsc σύ@rpg-s ὅς@rrnms κατασκευάζω@vifa3s ὁ@dafs ὁδός@nafsc σύ@rpg-s ([])" 
"Ev","7","28","2.06","() μέγας@annmsc (ἐν@pd γεννητός@andmpn) γυνή@ngfpc Ἰωάννης@ngmsp (οὐδείς@rinms εἰμί@vipa3s) (ὁ@dnms δέ@cc μικρός@annmsc ἐν@pd ὁ@ddfs βασιλεία@ndfsc ὁ@dgms θεός@ngmsc μέγας@annmsc αὐτός@rpgms εἰμί@vipa3s)" 
"Ev","7","36","2.06","() καί@cc εἰσέρχομαι@vpaanms εἰς@pa ὁ@dams οἶκος@namsc ὁ@dgms Φαρισαῖος@ngmsp κατακλίνω@viap3s" 
"Ev","7","37","2.06","() γυνή@nnfsc () ἁμαρτωλός@annfsn ()" 
"Ev","7","38","2.06","() ἵστημι@vpaanfs ὀπίσω@b παρά@pa ὁ@damp πούς@nampc () ὁ@ddnp δάκρυον@ndnpc βρέχω@viaa3s () ὁ@ddfp θρίξ@ndfpc () ἐκμάσσω@viia3s () καταφιλέω@viia3s ὁ@damp πούς@nampc () ἀλείφω@viia3s ()" 
"Ev","7","44","2.06","() βρέχω@viaa3s ὁ@damp πούς@nampc ἐγώ@rpg-s ()" 
"Ev","7","45","2.06","() καταφιλέω@vppanfs ()" 
"Ev","7","46","2.06","() ἀλείφω@viaa3s ()" 
"Ev","7","47","2.06","()" 
"Ev","7","48","2.06","()" 
"Ev","7","50","2.06","() ὁ@dnfs πίστις@nnfsc σύ@rpg-s σῴζω@vixa3s σύ@rpa-s ()" 
"Ev","8","02","2.06","() γυνή@nnfpc ()" 
"Ev","8","03","2.06","() γυνή@nnfsc () ἐπίτροπος@ngmsc Ἡρῴδης@ngmsp () ὅστις@rrnfp (καί@cc) διακονέω@viia3p (αὐτός@rpdms) ἀπό@pg ὁ@dgnp ὑπάρχω@vppagnp αὐτός@rpdfp" 
"Ev","8","04","2.06","() διά@pg παραβολή@ngfsc" 
"Ev","8","08","2.06","() (ὁ@dnms ἔχω@vppanms οὖς@nanpc ἀκούω@vdpa3s)" 
"Ev","8","16","2.06","(οὐδείς@rinms) () λύχνος@namsc () καλύπτω@vipa3s ()" 
"Ev","8","17","2.06","() κρυπτός@annnsn () φανερός@annnsn (γίνομαι@vifm3s) ()" 
"Ev","8","18","2.06","βλέπω@vdpa2p () πῶς@b ἀκούω@vipa2p ὅς@rrnms () ἄν@x ἔχω@vspa3s δίδωμι@vifp3s αὐτός@rpdms (καί@cc) ὅς@rrnms ἄν@x μή@x ἔχω@vspa3s καί@b ὅς@rrans δοκέω@vipa3s ἔχω@vnpa αἴρω@vifp3s ἀπό@pg αὐτός@rpgms" 
"Ev","8","20","2.06","ἀπαγγέλλω@viap3s () αὐτός@rpdms ὁ@dnfs μήτηρ@nnfsc σύ@rpg-s καί@cc ὁ@dnmp ἀδελφός@nnmpc σύ@rpg-s ἔξω@b ἵστημι@vixa3p ὁράω@vnaa θέλω@vppanmp σύ@rpa-s" 
"Ev","8","21","2.06","τίς@rqnfs (ἐγώ@rpd-s) μήτηρ@nnfsc καί@cc τίς@rqnmp (ἐγώ@rpd-s) ἀδελφός@nnmpc εἰ@cs μή@x ὁ@dnmp ὁ@damp λόγος@nampc ἐγώ@rpg-s ἀκούω@vppanmp καί@cc ποιέω@vppanmp αὐτός@rpamp" 
"Ev","8","22","2.06","() διέρχομαι@vsaa1p εἰς@pa ὁ@dans πέραν@b ()" 
"Ev","8","23","2.06","πλέω@vppagmp (δέ@cc) αὐτός@rpgmp ἀφυπνόω@viaa3s () (λαῖλαψ@nnfsc ἄνεμος@ngmsc εἰς@pa ὁ@dafs λίμνη@nafsc) ()" 
"Ev","8","24","2.06","() ὁ@dnms δέ@cc (ἐγείρω@vpapnms) ἐπιτιμάω@viaa3s ὁ@ddms ἄνεμος@ndmsc καί@cc (ὁ@ddfs θάλασσα@ndfsc) ()" 
"Ev","8","25","2.06","() τίς@rqnms δέ@cc οὗτος@rdnms εἰμί@vipa3s (ὅς@rrnms) (καί@cc/b) ὁ@ddmp ἄνεμος@ndmpc (καί@cc ὁ@ddfs θάλασσα@ndfsc) ἐπιτάσσω@vipa3s" 
"Ev","8","27","2.06","() ἀνήρ@nnmsc () δαιμόνιον@nanpc ()" 
"Ev","8","28","2.06","() Ἰησοῦς@nvmsp υἱός@nvmsc ὁ@dgms θεός@ngmsc () μή@x ἐγώ@rpa-s βασανίζω@vsaa2s" 
"Ev","8","30","2.06","() τίς@aqnnsn σύ@rpd-s εἰμί@vipa3s ὄνομα@nnnsc ὁ@dnms δέ@cc λέγω@viaa3s λεγιών@nnfsc () δαιμόνιον@nnnpc πολύς@annnpn ()" 
"Ev","8","31","2.06","() παρακαλέω@viia3p () εἰς@pa ὁ@dafs ἄβυσσος@nafsc ()" 
"Ev","8","32","2.06","() (ἐπιτρέπω@viaa3s αὐτός@rpdnp)" 
"Ev","8","42b","2.06","() συμπνίγω@viia3p αὐτός@rpams ὁ@dnmp ὄχλος@nnmpc" 
"Ev","8","43","2.06","() γυνή@nnfsc (τὶς@ainfsn) (εἰμί@vppanfs ἐν@pd ῥύσις@ndfsc αἷμα@ngnsc) ()" 
"Ev","8","44","2.06","() ἅπτω@viam3s () ὁ@dgns ἱμάτιον@ngnsc αὐτός@rpgms () (ἵστημι@viaa3s ὁ@dnfs ῥύσις@nnfsc ὁ@dgns αἷμα@ngnsc αὐτός@rpgfs)" 
"Ev","8","45","2.06","καί@cc λέγω@viaa3s ὁ@dnms (κύριος@nnmsc) τίς@rqnms ἐγώ@rpg-s ἅπτω@viam3s (ὁ@dnmp μαθητής@nnmpc) (ἐπιστάτης@nvmsc ὁ@dnmp ὄχλος@nnmpc συνέχω@vipa3p σύ@rpa-s καί@cc ἀποθλίβω@vipa3p)" 
"Ev","8","46","2.06","() ἅπτω@viam3s ἐγώ@rpg-s τὶς@rinms (καί@cc) γάρ@cc γινώσκω@viaa1s δύναμις@nafsc ἐξέρχομαι@vpaaafs ἀπό@pg ἐγώ@rpg-s" 
"Ev","8","48","2.06","() ὁ@dnfs πίστις@nnfsc σύ@rpg-s σῴζω@vixa3s σύ@rpa-s ()" 
"Ev","9","01","2.06","(συγκαλέω@vpamnms δέ@cc ὁ@damp δώδεκα@ac---n δίδωμι@viaa3s αὐτός@rpdmp δύναμις@nafsc καί@cc ἐξουσία@nafsc ἐπί@pa πᾶς@aianpn ὁ@danp δαιμόνιον@nanpc καί@cc νόσος@nafpc θεραπεύω@vnpa)" 
"Ev","9","02","2.06","καί@cc ἀποστέλλω@viaa3s αὐτός@rpamp κηρύσσω@vnpa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc καί@cc ἰάομαι@vnpm" 
"Ev","9","03","2.06","()" 
"Ev","9","05","2.06","μή@x (δέχομαι@vspm3p) (σύ@rpa-p) () ὁ@dams κονιορτός@namsc ἀπό@pg ὁ@dgmp πούς@ngmpc (σύ@rpg-p) (ἀποτινάσσω@vdaa2p) εἰς@pa μαρτύριον@nansc ()" 
"Ev","9","06","2.06","ἐξέρχομαι@vppmnmp δέ@cc διέρχομαι@viim3p (κατά@pa πόλις@nafpc καί@cc κώμη@nafpc) εὐαγγελίζω@vppmnmp καί@cc θεραπεύω@vppanmp πανταχοῦ@b" 
"Ev","9","07","2.06","() Ἡρῴδης@nnmsp () ὑπό@pg τὶς@rigmp (ὅτι@cs) Ἰωάννης@nnmsp (ἐγείρω@viap3s ἐκ@pg νεκρός@angmpn)" 
"Ev","9","08","2.06","ὑπό@pg τὶς@rigmp () Ἠλίας@nnmsp () ἄλλος@rigmp () (ὅτι@cs) προφήτης@nnmsc εἷς@acnmsn ὁ@dgmp ἀρχαῖος@angmpn (ἀνίστημι@viaa3s)" 
"Ev","9","12","2.06","() ἐν@pd ἔρημος@andmsn ()" 
"Ev","9","13","2.06","() ἄρτος@nnmpc () καί@cc ἰχθύς@nnmpc ()" 
"Ev","9","14","2.06","() ἀνήρ@nnmpc πεντακισχίλιοι@acnmpn ()" 
"Ev","9","16","2.06","() ἀναβλέπω@vpaanms εἰς@pa ὁ@dams οὐρανός@namsc εὐλογέω@viaa3s ἐπί@pa αὐτός@rpamp ()" 
"Ev","9","17","2.06","() ὁ@dnns περισσεύω@vpaanns ()" 
"Ev","9","18","2.06","() (τίς@rqams ἐγώ@rpa-s λέγω@vipa3p ὁ@dnmp ἄνθρωπος@nnmpc ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc)" 
"Ev","9","19","2.06","(ὁ@dnmp δέ@cc ἀποκρίνομαι@vpapnmp λέγω@viaa3p) Ἰωάννης@namsp ὁ@dams βαπτιστής@namsc ἄλλος@ainmpn δέ@cc Ἠλίας@namsp ἄλλος@ainmpn δέ@cc ὅτι@cs προφήτης@nnmsc τὶς@ainmsn ὁ@dgmp ἀρχαῖος@angmpn ἀνίστημι@viaa3s" 
"Ev","9","20","2.06","(σύ@rpn-p δέ@cc τίς@rqams) () ἀποκρίνομαι@vpapnms (δέ@cc) Πέτρος@nnmsp (λέγω@viaa3s) σύ@rpn-s εἰμί@vipa2s ὁ@dnms Χριστός@nnmsp" 
"Ev","9","21","2.06","() παραγγέλλω@viaa3s μηδείς@ridms λέγω@vnpa οὗτος@rdans" 
"Ev","9","22","2.06","() δεῖ@vipa3s ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc πολύς@ananpn πάσχω@vnaa καί@cc ἀποδοκιμάζω@vnap ἀπό@pg ὁ@dgmp πρεσβύτερος@angmpc καί@cc γραμματεύς@ngmpc καί@cc ἀρχιερεύς@ngmpc καί@cc ἀποκτείνω@vnap καί@cc μετά@pa τρεῖς@acafpn ἡμέρα@nafpc ἐγείρω@vnap" 
"Ev","9","24","2.06","ὅς@rrnms (γάρ@cc ἄν@x) θέλω@vspa3s ὁ@dafs ψυχή@nafsc αὐτός@rpgms σῴζω@vnaa ἀπόλλυμι@vifa3s αὐτός@rpafs (καί@cc ὅς@rrnms) ἀπόλλυμι@vsaa3s (αὐτός@rpafs) ἕνεκα@pg ἐγώ@rpg-s () σῴζω@vifa3s αὐτός@rpafs" 
