"book","chapter","verse","edition","text"
"Ev","5","09","2.02","[θάμβος γὰρ περιέσχεν αὐτὸν καὶ πάντας τοὺς σὺν αὐτῷ ἐπὶ τῇ ἄγρᾳ τῶν ἰχθύων ᾗ συνέλαβον]"
"Ev","5","10","2.02","[ὁμοίως δὲ καὶ Ἰάκωβον καὶ Ἰωάννην υἱοὺς Ζεβεδαίου οἳ ἦσαν κοινωνοὶ τῷ Σίμωνι. καὶ εἶπεν πρὸς τὸν Σίμωνα ὁ Ἰησοῦς· μὴ φοβοῦ· ἀπὸ τοῦ νῦν ἀνθρώπους ἔσῃ ζωγρῶν.]"
"Ev","5","11","2.02","[καὶ καταγαγόντες τὰ πλοῖα ἐπὶ τὴν γῆν ἀφέντες πάντα ἠκολούθησαν αὐτῷ.]"
"Ev","5","12","2.02","[καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν ἐν μιᾷ τῶν πόλεων καὶ ἰδοὺ ἀνὴρ πλήρης λέπρας· ἰδὼν δὲ τὸν Ἰησοῦν πεσὼν ἐπὶ πρόσωπον ἐδεήθη αὐτοῦ λέγων· κύριε ἐὰν θέλῃς δύνασαί με καθαρίσαι.]"
"Ev","5","13","2.02","[καὶ ἐκτείνας τὴν χεῖρα ἥψατο αὐτοῦ εἰπών θέλω καθαρίσθητι καὶ εὐθέως ἡ λέπρα ἀπῆλθεν ἀπ᾽ αὐτοῦ]"
"Ev","5","14","2.02","[καὶ αὐτὸς παρήγγειλεν αὐτῷ μηδενὶ εἰπεῖν ἀλλὰ ἀπελθὼν δεῖξον σεαυτὸν τῷ ἱερεῖ καὶ] προσένεγκε () () ὃ προσέταξε Μωϋσῆς ἵνα ᾖ () μαρτύριον τοῦτο ὑμῖν"
"Ev","5","18","2.02","[καὶ ἰδοὺ ἄνδρες φέροντες ἐπὶ κλίνης ἄνθρωπον ὃς ἦν παραλελυμένος καὶ ἐζήτουν αὐτὸν εἰσενεγκεῖν καὶ θεῖναι ἐνώπιον αὐτοῦ.]"
"Ev","5","19","2.02","[καὶ μὴ εὑρόντες ποίας εἰσενέγκωσιν αὐτὸν διὰ τὸν ὄχλον ἀναβάντες ἐπὶ τὸ δῶμα διὰ τῶν κεράμων καθῆκαν αὐτὸν σὺν τῷ κλινιδίῳ εἰς τὸ μέσον ἔμπροσθεν τοῦ Ἰησοῦ.]"
"Ev","5","20","2.02","[καὶ ἰδὼν τὴν πίστιν αὐτῶν εἶπεν· ἄνθρωπε ἀφέωνταί σοι αἱ ἁμαρτίαι σου.]"
"Ev","5","21","2.02","[καὶ ἤρξαντο διαλογίζεσθαι οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι λέγοντες· τίς ἐστιν οὗτος ὃς λαλεῖ βλασφημίας; τίς δύναται ἁμαρτίας ἀφεῖναι εἰ μὴ μόνος ὁ θεός;]"
"Ev","5","22","2.02","[ἐπιγνοὺς δὲ ὁ Ἰησοῦς τοὺς διαλογισμοὺς αὐτῶν ἀποκριθεὶς εἶπεν πρὸς αὐτούς· τί διαλογίζεσθε ἐν ταῖς καρδίαις ὑμῶν;]"
"Ev","5","23","2.02","[τί ἐστιν εὐκοπώτερον εἰπεῖν· ἀφέωνταί σοι αἱ ἁμαρτίαι σου ἢ εἰπεῖν· ἔγειρε καὶ περιπάτει;]"
"Ev","5","24","2.02","ἵνα δὲ [εἰδῆτε ὅτι] ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ἀφιέναι ἁμαρτίας ἐπὶ τῆς γῆς [εἶπεν τῷ παραλελυμένῳ· σοὶ λέγω] ἔγειρε καὶ ἆρον τὸν κράβαττόν σου [πορεύου εἰς τὸν οἶκόν σου.]"
"Ev","5","27","2.02","[καὶ μετὰ ταῦτα ἐξῆλθεν καὶ ἐθεάσατο τελώνην ὀνόματι Λευεὶν καθήμενον ἐπὶ τὸ τελώνιον καὶ εἶπεν αὐτῷ· ἀκολούθει μοι.]"
"Ev","5","31","2.02","[καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτούς· οὐ χρείαν ἔχουσιν οἱ ὑγιαίνοντες ἰατροῦ ἀλλὰ οἱ κακῶς ἔχοντες·]"
"Ev","5","33","2.02","[οἱ δὲ εἶπαν πρὸς αὐτόν· οἱ μαθηταὶ Ἰωάννου νηστεύουσιν πυκνὰ καὶ δεήσεις ποιοῦνται ὁμοίως καὶ οἱ τῶν Φαρισαίων οἱ δὲ σοὶ ἐσθίουσιν καὶ πίνουσιν.]"
"Ev","5","34","2.02","μὴ [] δύνανται οἱ υἱοὶ τοῦ νυμφῶνος [ἐν ᾧ ὁ νυμφίος μετ᾽ αὐτῶν ἐστιν ποιῆσαι] νηστεῦσαι []."
"Ev","5","35","2.02","[ἐλεύσονται δὲ ἡμέραι καὶ ὅταν ἀπαρθῇ ἀπ᾽ αὐτῶν ὁ νυμφίος τότε νηστεύσουσιν ἐν ἐκείναις ταῖς ἡμέραις.]"
"Ev","5","36a","2.02","ἔλεγε δὲ καὶ παραβολὴν αὐτοῖς."
"Ev","5","37","2.02","οὐ βάλλουσιν οἶνον νέον εἰς ἀσκοὺς παλαιούς"
"Ev","5","38","2.02","(ἀλλὰ) βάλλουσιν οἶνον νέον εἰς ἀσκοὺς νέους καὶ ἀμφότεροι συντηροῦνται·"
"Ev","5","36b","2.02","(καὶ) οὐδεὶς ἐπιβάλλει ἐπίβλημα ῥάκους ἀγνάφου ἐπὶ ἱματίῳ παλαιῷ· εἰ δὲ μήγε καὶ τὸ πλήρωμα αἴρει καὶ τῷ παλαιῷ οὐ συμφωνήσει· μεῖζον γὰρ σχίσμα γενήσεται."
"Ev","6","01","2.02","[ἐγένετο δὲ ἐν σαββάτῳ δευτεροπρώτῳ διαπορεύεσθαι αὐτὸν διὰ σπορίμων] οἱ δὲ μαθηταὶ αὐτοῦ ἐπείνασαν [καὶ ἔτιλλον τοὺς στάχυας καὶ ἤσθιον ψώχοντες ταῖς χερσίν.]"
"Ev","6","02","2.02","[τινὲς δὲ τῶν Φαρισαίων εἶπον· τί ποιεῖτε ὃ οὐκ ἔξεστιν ποιεῖν τοῖς σάββασιν;]"
"Ev","6","03","2.02","[καὶ ἀποκριθεὶς ὁ Ἰησοῦς πρὸς αὐτοὺς εἶπεν· οὐδὲ τοῦτο ἀνέγνωτε ὃ ἐποίησεν Δαυεὶδ ὁπότε ἐπείνασεν αὐτὸς καὶ οἱ μετ᾽ αὐτοῦ ὄντες;]"
"Ev","6","04","2.02","[ὡς εἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ καὶ τοὺς ἄρτους τῆς προθέσεως ἔλαβεν καὶ ἔφαγεν καὶ ἔδωκεν καὶ τοῖς μετ᾽ αὐτοῦ οὓς οὐκ ἔξεστιν φαγεῖν εἰ μὴ μόνους τοὺς ἱερεῖς;]"
"Ev","6","05","2.02","[καὶ ἔλεγεν αὐτοῖς ὅτι] κύριός ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου καὶ τοῦ σαββάτου."
"Ev","6","06","2.02","[ἐγένετο δὲ ἐν ἑτέρῳ σαββάτῳ εἰσελθεῖν αὐτὸν εἰς τὴν συναγωγὴν καὶ διδάσκειν. καὶ ἦν ἄνθρωπος ἐκεῖ καὶ ἡ χεὶρ αὐτοῦ ἡ δεξιὰ ἦν ξηρα·]"
"Ev","6","07","2.02","[παρετηροῦντο δὲ οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι εἰ ἐν τῷ σαββάτῳ θεραπεύει ἵνα εὕρωσιν κατηγορεῖν αὐτου.]"
"Ev","6","08","2.02","[αὐτὸς δὲ ᾔδει τοὺς διαλογισμοὺς αὐτῶν· εἶπεν δὲ τῷ ἀνδρὶ τῷ ξηρὰν ἔχοντι τὴν χεῖρα· ἔγειρε καὶ στῆθι εἰς τὸ μέσον. καὶ ἀναστὰς ἔστη.]"
"Ev","6","09","2.02","[εἶπεν δὲ ὁ Ἰησοῦς πρὸς αὐτούς· ἐπερωτῶ ὑμᾶς] εἰ ἔξεστιν τῷ σαββάτῳ [] ἀγαθοποιῆσαι ἢ [] μή ψυχὴν σῶσαι ἢ ἀπολέσαι."
"Ev","6","10","2.02","[καὶ περιβλεψάμενος πάντας αὐτοὺς εἶπεν αὐτῷ· ἔκτεινον τὴν χεῖρά σου. ὁ δὲ ἐποίησεν καὶ ἀπεκατεστάθη ἡ χεὶρ αὐτοῦ.]"
"Ev","6","11","2.02","[αὐτοὶ δὲ ἐπλήσθησαν ἀνοίας καὶ διελάλουν πρὸς ἀλλήλους τί ἂν ποιήσαιεν τῷ Ἰησοῦ.]"
"Ev","6","12","2.02","[ἐγένετο δὲ ἐν ταῖς ἡμέραις ταύταις ἐξελθεῖν αὐτὸν εἰς τὸ ὄρος προσεύξασθαι καὶ ἦν διανυκτερεύων ἐν τῇ προσευχῇ τοῦ θεοῦ.]"
"Ev","6","13","2.02","[καὶ ὅτε ἐγένετο ἡμέρα προσεφώνησεν τοὺς μαθητὰς αὐτοῦ καὶ ἐκλεξάμενος ἀπ᾽ αὐτῶν δώδεκα οὓς καὶ ἀποστόλους ὠνόμασεν]"
"Ev","6","14","2.02","[Σίμωνα ὃν καὶ ὠνόμασεν Πέτρον καὶ Ἀνδρέαν τὸν ἀδελφὸν αὐτοῦ καὶ Ἰάκωβον καὶ Ἰωάννην καὶ Φίλιππον καὶ Βαρθολομαῖον]"
"Ev","6","15","2.02","[καὶ Μαθθαῖον καὶ Θωμᾶν καὶ Ἰάκωβον Ἀλφαίου καὶ Σίμωνα τὸν καλούμενον ζηλωτήν]"
"Ev","6","16","2.02","[καὶ Ἰούδαν Ἰακώβου καὶ Ἰούδαν Ἰσκαριώθ ὃς ἐγένετο προδότης]"
"Ev","6","17","2.02","καὶ καταβὰς ἐν αὐτοῖς [ἔστη ἐπὶ τόπου πεδινοῦ καὶ ὄχλος πολὺς μαθητῶν αὐτοῦ καὶ πλῆθος πολὺ τοῦ λαοῦ ἀπὸ πάσης τῆς Ἰουδαίας καὶ Ἱερουσαλὴμ καὶ τῆς παραλίου Τύρου καὶ Σιδῶνος]"
"Ev","6","18","2.02","[οἳ ἦλθον ἀκοῦσαι αὐτοῦ καὶ ἰαθῆναι ἀπὸ τῶν νόσων αὐτῶν]"
"Ev","6","19a","2.02","καὶ πᾶς ὁ ὄχλος ἐζήτει ἅπτεσθαι αὐτοῦ."
"Ev","6","20","2.02","μακάριοι οἱ πτωχοί ὅτι αὐτῶν ἐστιν ἡ βασιλεία (τοῦ θεοῦ) []."
"Ev","6","21","2.02","μακάριοι οἱ πεινῶντες ὅτι (αὐτοὶ) χορτασθήσονται. μακάριοι οἱ κλαίοντες ὅτι γελάσουσιν []."
"Ev","6","22","2.02","μακάριοι ἔσεσθε ὅταν (μισήσωσιν) [] ὑμᾶς οἱ ἄνθρωποι καὶ ὀνειδίσωσιν [] καὶ ἐκβάλωσιν [] τὸ ὄνομα ὑμῶν ὡς πονηρὸν ἕνεκα τοῦ υἱοῦ τοῦ ἀνθρώπου."
"Ev","6","23b","2.02","κατὰ (ταῦτα) [] ἐποίουν τοῖς προφήταις οἱ πατέρες αὐτῶν."
"Ev","6","24","2.02","[πλὴν οὐαὶ ὑμῖν τοῖς πλουσίοις ὅτι ἀπέχετε τὴν παράκλησιν ὑμῶν.]"
"Ev","6","25","2.02","[οὐαὶ ὑμῖν οἱ ἐμπεπλησμένοι νῦν ὅτι πεινάσετε. οὐαί οἱ γελῶντες νῦν ὅτι πενθήσετε καὶ κλαύσετε.]"
"Ev","6","26","2.02","οὐαὶ ὅταν καλῶς εἴπωσιν ὑμᾶς οἱ ἄνθρωποι· κατὰ ταῦτα ἐποίουν καὶ τοῖς ψευδοπροφήταις οἱ πατέρες αὐτῶν."
"Ev","6","27","2.02","[ἀλλὰ ὑμῖν λέγω τοῖς ἀκούουσιν· ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν καλῶς ποιεῖτε τοῖς μισοῦσιν ὑμᾶς]"
"Ev","6","28","2.02","[εὐλογεῖτε τοὺς καταρωμένους ὑμᾶς προσεύχεσθε περὶ τῶν ἐπηρεαζόντων ὑμᾶς.]"
"Ev","6","29","2.02","[τῷ τύπτοντί σε εἰς τὴν σιαγόνα πάρεχε καὶ τὴν ἄλλην καὶ] ἀπὸ τοῦ αἴροντός σου τὸν χιτῶνα καὶ τὸ ἱμάτιον μὴ κωλύσῃς."
"Ev","6","30a","2.02","[παντὶ αἰτοῦντί σε δίδου]"
"Ev","6","31","2.02","καὶ καθὼς θέλετε ὑμῖν γίνεσθαι παρὰ [] τῶν ἀνθρώπων οὕτω καὶ ὑμεῖς ποιεῖτε αῦτοις."
"Ev","6","34a","2.02","[καὶ ἐὰν δανίσητε παρ᾽ ὧν ἐλπίζετε λαβεῖν ποία ὑμῖν χάρις ἐστίν;]"
"Ev","6","35","2.02","[πλὴν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν καὶ ἀγαθοποιεῖτε καὶ δανίζετε μηδένα ἀπελπίζοντες· καὶ ἔσται ὁ μισθὸς ὑμῶν πολύς] καὶ ἔσεσθε υἱοὶ θεοῦ ὅτι αὐτὸς [χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς.]"
"Ev","6","36","2.02","[γίνεσθε οἰκτίρμονες] καθὼς ὁ πατὴρ () ᾤκτειρεν ὑμᾶς."
"Ev","6","37","2.02","μὴ κρίνετε ἵνα μὴ κριθῆτε. μὴ καταδικάζετε ἵνα μὴ καταδικασθῆτε. ἀπολύετε καὶ ἀπολυθήσεσθε."
"Ev","6","38","2.02","δίδοτε [καὶ δοθήσεται ὑμῖν· μέτρον καλὸν] πεπιεσμένον καὶ ὑπερεκχυννόμενον [δώσουσιν εἰς τὸν κόλπον ὑμῶν·] ᾧ μέτρῳ μετρεῖτε ἀντιμετρηθήσεται ὑμῖν."
"Ev","6","39","2.02","[εἶπεν δὲ καὶ παραβολὴν αὐτοῖς. μήτι δύναται τυφλὸς τυφλὸν ὁδηγεῖν; οὐχὶ ἀμφότεροι εἰς βόθυνον ἐμπεσοῦνται;]"
"Ev","6","40","2.02","[οὐκ ἔστιν μαθητὴς ὑπὲρ τὸν διδάσκαλον· κατηρτισμένος δὲ πᾶς ἔσται ὡς ὁ διδάσκαλος αὐτοῦ.]"
"Ev","6","41","2.02","[τί δὲ βλέπεις τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ τοῦ ἀδελφοῦ σου τὴν δὲ δοκὸν τὴν ἐν τῷ ἰδίῳ ὀφθαλμῷ οὐ κατανοεῖς;]"
"Ev","6","42","2.02","[πῶς δύνασαι λέγειν τῷ ἀδελφῷ σου· ἀδελφέ ἄφες ἐκβάλω τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ σου αὐτὸς τὴν ἐν τῷ ὀφθαλμῷ σοῦ δοκὸν οὐ βλέπων; ὑποκριτά ἔκβαλε πρῶτον τὴν δοκὸν ἐκ τοῦ ὀφθαλμοῦ σοῦ καὶ τότε διαβλέψεις τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ τοῦ ἀδελφοῦ σου ἐκβαλεῖν.]"
"Ev","6","43","2.02","[οὐ γάρ ἐστιν δένδρον καλὸν ποιοῦν καρπὸν σαπρόν οὐδὲ πάλιν δένδρον σαπρὸν ποιοῦν καρπὸν καλόν.]"
"Ev","6","44","2.02","[ἕκαστον γὰρ δένδρον ἐκ τοῦ ἰδίου καρποῦ γινώσκεται· οὐ γὰρ ἐξ ἀκανθῶν συλλέγουσιν σῦκα οὐδὲ ἐκ βάτου σταφυλὴν τρυγῶσιν.]"
"Ev","6","45","2.02","[ὁ ἀγαθὸς ἄνθρωπος ἐκ τοῦ ἀγαθοῦ θησαυροῦ τῆς καρδίας προφέρει τὸ ἀγαθόν καὶ ὁ πονηρὸς ἐκ τοῦ πονηροῦ προφέρει τὸ πονηρόν· ἐκ γὰρ περισσεύματος καρδίας λαλεῖ τὸ στόμα αὐτοῦ.]"
"Ev","6","46","2.02","τί (δέ με) καλεῖς· κύριε κύριε καὶ οὐ ποιεῖς ἅ λέγω."
"Ev","7","01","2.02","[ἐπειδὴ ἐπλήρωσεν πάντα τὰ ῥήματα αὐτοῦ εἰς τὰς ἀκοὰς τοῦ λαοῦ εἰσῆλθεν εἰς Καφαρναούμ.]"
"Ev","7","02","2.02","[ἑκατοντάρχου δέ τινος δοῦλος κακῶς ἔχων ἤμελλεν τελευτᾶν ὃς ἦν αὐτῷ ἔντιμος.]"
"Ev","7","03","2.02","[ἀκούσας δὲ περὶ τοῦ Ἰησοῦ ἀπέστειλεν πρὸς αὐτὸν πρεσβυτέρους τῶν Ἰουδαίων ἐρωτῶν αὐτὸν ὅπως ἐλθὼν διασώσῃ τὸν δοῦλον αὐτοῦ.]"
"Ev","7","04","2.02","[οἱ δὲ παραγενόμενοι πρὸς τὸν Ἰησοῦν ἠρώτων αὐτὸν σπουδαίως λέγοντες ὅτι ἄξιός ἐστιν ᾧ παρέξῃ τοῦτο·]"
"Ev","7","05","2.02","[ἀγαπᾷ γὰρ τὸ ἔθνος ἡμῶν καὶ τὴν συναγωγὴν αὐτὸς ᾠκοδόμησεν ἡμῖν.]"
"Ev","7","06","2.02","[ὁ δὲ Ἰησοῦς ἐπορεύετο σὺν αὐτοῖς. ἤδη δὲ αὐτοῦ οὐ μακρὰν ἀπέχοντος τῆς οἰκίας ἔπεμψεν φίλους ὁ ἑκατοντάρχης λέγων· κύριε μὴ σκύλλου· οὐ γὰρ ἱκανός εἰμι ἵνα ὑπὸ τὴν στέγην μου εἰσέλθῃς.]"
"Ev","7","07","2.02","[διὸ οὐδὲ ἐμαυτὸν ἠξίωσα πρὸς σὲ ἐλθεῖν· ἀλλὰ εἰπὲ λόγῳ καὶ ἰαθήτω ὁ παῖς μου.]"
"Ev","7","08","2.02","[καὶ γὰρ ἐγὼ ἄνθρωπός εἰμι ὑπὸ ἐξουσίαν τασσόμενος ἔχων ὑπ᾽ ἐμαυτὸν στρατιώτας καὶ λέγω τούτῳ· πορεύθητι καὶ πορεύεται καὶ ἄλλῳ· ἔρχου καὶ ἔρχεται καὶ τῷ δούλῳ μου· ποίησον τοῦτο καὶ ποιεῖ.]"
"Ev","7","09","2.02","[ἀκούσας δὲ ταῦτα ὁ Ἰησοῦς ἐθαύμασεν αὐτόν καὶ στραφεὶς τῷ ἀκολουθοῦντι αὐτῷ ὄχλῳ εἶπεν·] λέγω δὲ ὑμῖν· τοιαύτην πίστιν οὐδὲ ἐν τῷ Ἰσραὴλ εὗρον."
"Ev","7","11","2.02","[καὶ ἐγένετο ἐν τῇ ἑξῆς ἐπορεύθη εἰς πόλιν καλουμένην Ναΐν καὶ συνεπορεύοντο αὐτῷ οἱ μαθηταὶ αὐτοῦ ἱκανοὶ καὶ ὄχλος πολύς.]"
"Ev","7","12","2.02","[ὡς δὲ ἤγγισεν τῇ πύλῃ τῆς πόλεως καὶ ἰδοὺ ἐξεκομίζετο τεθνηκὼς μονογενὴς υἱὸς τῇ μητρὶ αὐτοῦ καὶ αὐτὴ ἦν χήρα καὶ ὄχλος τῆς πόλεως ἱκανὸς ἦν σὺν αὐτῇ.]"
"Ev","7","13","2.02","[καὶ ἰδὼν αὐτὴν ὁ κύριος ἐσπλαγχνίσθη ἐπ᾽ αὐτὴν καὶ εἶπεν αὐτῇ· μὴ κλαῖε.]"
"Ev","7","14","2.02","[καὶ προσελθὼν ἥψατο τῆς σοροῦ οἱ δὲ βαστάζοντες ἔστησαν καὶ εἶπεν· νεανίσκε σοὶ λέγω ἐγέρθητι.]"
"Ev","7","15","2.02","[καὶ ἀνεκάθισεν ὁ νεκρὸς καὶ ἤρξατο λαλεῖν καὶ ἔδωκεν αὐτὸν τῇ μητρὶ αὐτοῦ.]"
"Ev","7","16","2.02","[ἔλαβεν δὲ φόβος ἅπαντας καὶ ἐδόξαζον τὸν θεὸν λέγοντες ὅτι προφήτης μέγας ἠγέρθη ἐν ἡμῖν καὶ ὅτι ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτοῦ.]"
"Ev","7","17","2.02","[καὶ ἐξῆλθεν ὁ λόγος οὗτος ἐν ὅλῃ τῇ Ἰουδαίᾳ περὶ αὐτοῦ καὶ πάσῃ τῇ περιχώρῳ.]"
"Ev","7","18","2.02","[καὶ ἀπήγγειλαν Ἰωάννει οἱ μαθηταὶ αὐτοῦ περὶ πάντων τούτων. καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ ὁ Ἰωάννης]"
"Ev","7","19","2.02","[ἔπεμψεν πρὸς τὸν κύριον λέγων σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;]"
"Ev","7","20","2.02","[παραγενόμενοι δὲ πρὸς αὐτὸν οἱ ἄνδρες εἶπαν· Ἰωάννης ὁ βαπτιστὴς ἀπέσταλκεν ἡμᾶς πρὸς σὲ λέγων· σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;]"
"Ev","7","21","2.02","[ἐν ἐκείνῃ τῇ ὥρᾳ ἐθεράπευσεν πολλοὺς ἀπὸ νόσων καὶ μαστίγων καὶ πνευμάτων πονηρῶν καὶ τυφλοῖς πολλοῖς ἐχαρίσατο βλέπειν.]"
"Ev","7","22","2.02","[καὶ ἀποκριθεὶς εἶπεν αὐτοῖς· πορευθέντες ἀπαγγείλατε Ἰωάννει ἃ εἴδετε καὶ ἠκούσατε ὅτι τυφλοὶ ἀναβλέπουσιν χωλοὶ περιπατοῦσιν λεπροὶ καθαρίζονται κωφοὶ ἀκούουσιν νεκροὶ ἐγείρονται πτωχοὶ εὐαγγελίζονται·]"
"Ev","7","23","2.02","καὶ λέγετε (αὐτῷ) ὅτι μακάριός [ἐστιν ὃς ἐὰν μὴ σκανδαλισθῇ ἐν ἐμοί.]"
